time_index,train_1_on,train_2_on,train_3_on,train_4_on,train_1_flow_pct,train_2_flow_pct,train_3_flow_pct,train_4_flow_pct
64,1,1,1,1,100,100,100,100
65,1,1,1,1,100,100,100,100
66,1,1,1,1,100,100,100,100
67,1,1,1,1,100,100,100,100
68,1,1,1,1,100,100,100,100
69,1,1,1,1,100,100,100,100
70,1,1,1,1,100,100,100,100
71,1,1,1,1,100,100,100,100
72,1,1,1,1,100,100,100,100
73,1,1,1,1,100,100,100,100
74,1,1,1,1,100,100,100,100
75,1,1,1,1,100,100,100,100
76,1,1,1,1,100,100,100,100
77,1,1,1,1,100,100,100,100
78,1,1,1,1,100,100,100,100
79,1,1,1,1,100,100,100,100
80,1,1,1,1,100,100,100,100
81,1,1,1,1,100,100,100,100
82,1,1,1,1,100,100,100,100
83,1,1,1,1,100,100,100,100
84,1,1,1,1,100,100,100,100
85,1,1,1,1,100,100,100,100
86,1,1,1,1,100,100,100,100
87,1,1,1,1,100,100,100,100
88,1,1,1,1,100,100,100,100
89,1,1,1,1,100,100,100,100
90,1,1,1,1,100,100,100,100
91,1,1,1,1,100,100,100,100
92,1,1,1,1,100,100,100,100
93,1,1,1,1,100,100,100,100
94,1,1,1,1,100,100,100,100
95,1,1,1,1,100,100,100,100
96,1,1,1,1,100,100,100,100
97,1,1,1,1,100,100,100,100
98,1,1,1,1,100,100,100,100
99,1,1,1,1,100,100,100,100
100,1,1,1,1,100,100,100,100
101,1,1,1,1,100,100,100,100
102,1,1,1,1,100,100,100,100
103,1,1,1,1,100,100,100,100
104,1,1,1,1,100,100,100,100
105,1,1,1,1,100,100,100,100
106,1,1,1,1,100,100,100,100
107,1,1,1,1,100,100,100,100
108,1,1,1,1,100,100,100,100
109,1,1,1,1,100,100,100,100
110,1,1,1,1,100,100,100,100
111,1,1,1,1,100,100,100,100
112,1,1,1,1,100,100,100,100
113,1,1,1,1,100,100,100,100
114,1,1,1,1,100,100,100,100
115,1,1,1,1,100,100,100,100
116,1,1,1,1,100,100,100,100
117,1,1,1,1,100,100,100,100
118,1,1,1,1,100,100,100,100
119,1,1,1,1,100,100,100,100
120,1,1,1,1,100,100,100,100
121,1,1,1,1,100,100,100,100
122,1,1,1,1,100,100,100,100
123,1,1,1,1,100,100,100,100
124,1,1,1,1,100,100,100,100
125,1,1,1,1,100,100,100,100
126,1,1,1,1,100,100,100,100
127,1,1,1,1,100,100,100,100
128,1,1,1,1,100,100,100,100
129,1,1,1,1,100,100,100,100
130,1,1,1,1,100,100,100,100
131,1,1,1,1,100,100,100,100
132,1,1,1,1,100,100,100,100
133,1,1,1,1,100,100,100,100
134,1,1,1,1,100,100,100,100
135,1,1,1,1,100,100,100,100
136,1,1,1,1,100,100,100,100
137,1,1,1,1,100,100,100,100
138,1,1,1,1,100,100,100,100
139,1,1,1,1,100,100,100,100
140,1,1,1,1,100,100,100,100
141,1,1,1,1,100,100,100,100
142,1,1,1,1,100,100,100,100
143,1,1,1,1,100,100,100,100
144,1,1,1,1,100,100,100,100
145,1,1,1,1,100,100,100,100
146,1,1,1,1,100,100,100,100
147,1,1,1,1,100,100,100,100
148,1,1,1,1,100,100,100,100
149,1,1,1,1,100,100,100,100
150,1,1,1,1,100,100,100,100
151,1,1,1,1,100,100,100,100
152,1,1,1,1,100,100,100,100
153,1,1,1,1,100,100,100,100
154,1,1,1,1,100,100,100,100
155,1,1,1,1,100,100,100,100
156,1,1,1,1,100,100,100,100
157,1,1,1,1,100,100,100,100
158,1,1,1,1,100,100,100,100
159,1,1,1,1,100,100,100,100
160,1,1,1,1,100,100,100,100
161,1,1,1,1,100,100,100,100
162,1,1,1,1,100,100,100,100
163,1,1,1,1,100,100,100,100
164,1,1,1,1,100,100,100,100
165,1,1,1,1,100,100,100,100
166,1,1,1,1,100,100,100,100
167,1,1,1,1,100,100,100,100
168,1,1,1,1,100,100,100,100
169,1,1,1,1,100,100,100,100
170,1,1,1,1,100,100,100,100
171,1,1,1,1,100,100,100,100
172,1,1,1,1,100,100,100,100
173,1,1,1,1,100,100,100,100
174,1,1,1,1,100,100,100,100
175,1,1,1,1,100,100,100,100
176,1,1,1,1,100,100,100,100
177,1,1,1,1,100,100,100,100
178,1,1,1,1,100,100,100,100
179,1,1,1,1,100,100,100,100
180,1,1,1,1,100,100,100,100
181,1,1,1,1,100,100,100,100
182,1,1,1,1,100,100,100,100
183,1,1,1,1,100,100,100,100
184,1,1,1,1,100,100,100,100
185,1,1,1,1,100,100,100,100
186,1,1,1,1,100,100,100,100
187,1,1,1,1,100,100,100,100
188,1,1,1,1,100,100,100,100
189,1,1,1,1,100,100,100,100
190,1,1,1,1,100,100,100,100
191,1,1,1,1,100,100,100,100
192,1,1,1,1,100,100,100,100
193,1,1,1,1,100,100,100,100
194,1,1,1,1,100,100,100,100
195,1,1,1,1,100,100,100,100
196,1,1,1,1,100,100,100,100
197,1,1,1,1,100,100,100,100
198,1,1,1,1,100,100,100,100
199,1,1,1,1,100,100,100,100
200,1,1,1,1,100,100,100,100
201,1,1,1,1,100,100,100,100
202,1,1,1,1,100,100,100,100
203,1,1,1,1,100,100,100,100
204,1,1,1,1,100,100,100,100
205,1,1,1,1,100,100,100,100
206,1,1,1,1,100,100,100,100
207,1,1,1,1,100,100,100,100
208,1,1,1,1,100,100,100,100
209,1,1,1,1,100,100,100,100
210,1,1,1,1,100,100,100,100
211,1,1,1,1,100,100,100,100
212,1,1,1,1,100,100,100,100
213,1,1,1,1,100,100,100,100
214,1,1,1,1,100,100,100,100
215,1,1,1,1,100,100,100,100
216,1,1,1,1,100,100,100,100
217,1,1,1,1,100,100,100,100
218,1,1,1,1,100,100,100,100
219,1,1,1,1,100,100,100,100
220,1,1,1,1,100,100,100,100
221,1,1,1,1,100,100,100,100
222,1,1,1,1,100,100,100,100
223,1,1,1,1,100,100,100,100
224,1,1,1,1,100,100,100,100
225,1,1,1,1,100,100,100,100
226,1,1,1,1,100,100,100,100
227,1,1,1,1,100,100,100,100
228,1,1,1,1,100,100,100,100
229,1,1,1,1,100,100,100,100
230,1,1,1,1,100,100,100,100
231,1,1,1,1,100,100,100,100
232,1,1,1,1,100,100,100,100
233,1,1,1,1,100,100,100,100
234,1,1,1,1,100,100,100,100
235,1,1,1,1,100,100,100,100
236,1,1,1,1,100,100,100,100
237,1,1,1,1,100,100,100,100
238,1,1,1,1,100,100,100,100
239,1,1,1,1,100,100,100,100
240,1,1,1,1,100,100,100,100
241,1,1,1,1,100,100,100,100
242,1,1,1,1,100,100,100,100
243,1,1,1,1,100,100,100,100
244,1,1,1,1,100,100,100,100
245,1,1,1,1,100,100,100,100
246,1,1,1,1,100,100,100,100
247,1,1,1,1,100,100,100,100
248,1,1,1,1,100,100,100,100
249,1,1,1,1,100,100,100,100
250,1,1,1,1,100,100,100,100
251,1,1,1,1,100,100,100,100
252,1,1,1,1,100,100,100,100
253,1,1,1,1,100,100,100,100
254,1,1,1,1,100,100,100,100
255,1,1,1,1,100,100,100,100
256,1,1,1,1,100,100,100,100
257,1,1,1,1,100,100,100,100
258,1,1,1,1,100,100,100,100
259,1,1,1,1,100,100,100,100
260,1,1,1,1,100,100,100,100
261,1,1,1,1,100,100,100,100
262,1,1,1,1,100,100,100,100
263,1,1,1,1,100,100,100,100
264,1,1,1,1,100,100,100,100
265,1,1,1,1,100,100,100,100
266,1,1,1,1,100,100,100,100
267,1,1,1,1,100,100,100,100
268,1,1,1,1,100,100,100,100
269,1,1,1,1,100,100,100,100
270,1,1,1,1,100,100,100,100
271,1,1,1,1,100,100,100,100
272,1,1,1,1,100,100,100,100
273,1,1,1,1,100,100,100,100
274,1,1,1,1,100,100,100,100
275,1,1,1,1,100,100,100,100
276,1,1,1,1,100,100,100,100
277,1,1,1,1,100,100,100,100
278,1,1,1,1,100,100,100,100
279,1,1,1,1,100,100,100,100
280,1,1,1,1,100,100,100,100
281,1,1,1,1,100,100,100,100
282,1,1,1,1,100,100,100,100
283,1,1,1,1,100,100,100,100
284,1,1,1,1,100,100,100,100
285,1,1,1,1,100,100,100,100
286,1,1,1,1,100,100,100,100
287,1,1,1,1,100,100,100,100
288,1,1,1,1,100,100,100,100
289,1,1,1,1,100,100,100,100
290,1,1,1,1,100,100,100,100
291,1,1,1,1,100,100,100,100
292,1,1,1,1,100,100,100,100
293,1,1,1,1,100,100,100,100
294,1,1,1,1,100,100,100,100
295,1,1,1,1,100,100,100,100
296,1,1,1,1,100,100,100,100
297,1,1,1,1,100,100,100,100
298,1,1,1,1,100,100,100,100
299,1,1,1,1,100,100,100,100
300,1,1,1,1,100,100,100,100
301,1,1,1,1,100,100,100,100
302,1,1,1,1,100,100,100,100
303,1,1,1,1,100,100,100,100
304,1,1,1,1,100,100,100,100
305,1,1,1,1,100,100,100,100
306,1,1,1,1,100,100,100,100
307,1,1,1,1,100,100,100,100
308,1,1,1,1,100,100,100,100
309,1,1,1,1,100,100,100,100
310,1,1,1,1,100,100,100,100
311,1,1,1,1,100,100,100,100
312,1,1,1,1,100,100,100,100
313,1,1,1,1,100,100,100,100
314,1,1,1,1,100,100,100,100
315,1,1,1,1,100,100,100,100
316,1,1,1,1,100,100,100,100
317,1,1,1,1,100,100,100,100
318,1,1,1,1,100,100,100,100
319,1,1,1,1,100,100,100,100
320,1,1,1,1,100,100,100,100
321,1,1,1,1,100,100,100,100
322,1,1,1,1,100,100,100,100
323,1,1,1,1,100,100,100,100
324,1,1,1,1,100,100,100,100
325,1,1,1,1,100,100,100,100
326,1,1,1,1,100,100,100,100
327,1,1,1,1,100,100,100,100
328,1,1,1,1,100,100,100,100
329,1,1,1,1,100,100,100,100
330,1,1,1,1,100,100,100,100
331,1,1,1,1,100,100,100,100
332,1,1,1,1,100,100,100,100
333,1,1,1,1,100,100,100,100
334,1,1,1,1,100,100,100,100
335,1,1,1,1,100,100,100,100
336,1,1,1,1,100,100,100,100
337,1,1,1,1,100,100,100,100
338,1,1,1,1,100,100,100,100
339,1,1,1,1,100,100,100,100
340,1,1,1,1,100,100,100,100
341,1,1,1,1,100,100,100,100
342,1,1,1,1,100,100,100,100
343,1,1,1,1,100,100,100,100
344,1,1,1,1,100,100,100,100
345,1,1,1,1,100,100,100,100
346,1,1,1,1,100,100,100,100
347,1,1,1,1,100,100,100,100
348,1,1,1,1,100,100,100,100
349,1,1,1,1,100,100,100,100
350,1,1,1,1,100,100,100,100
351,1,1,1,1,100,100,100,100
352,1,1,1,1,100,100,100,100
353,1,1,1,1,100,100,100,100
354,1,1,1,1,100,100,100,100
355,1,1,1,1,100,100,100,100
356,1,1,1,1,100,100,100,100
357,1,1,1,1,100,100,100,100
358,1,1,1,1,100,100,100,100
359,1,1,1,1,100,100,100,100
360,1,1,1,1,100,100,100,100
361,1,1,1,1,100,100,100,100
362,1,1,1,1,100,100,100,100
363,1,1,1,1,100,100,100,100
364,1,1,1,1,100,100,100,100
365,1,1,1,1,100,100,100,100
366,1,1,1,1,100,100,100,100
367,1,1,1,1,100,100,100,100
368,1,1,1,1,100,100,100,100
369,1,1,1,1,100,100,100,100
370,1,1,1,1,100,100,100,100
371,1,1,1,1,100,100,100,100
372,1,1,1,1,100,100,100,100
373,1,1,1,1,100,100,100,100
374,1,1,1,1,100,100,100,100
375,1,1,1,1,100,100,100,100
376,1,1,1,1,100,100,100,100
377,1,1,1,1,100,100,100,100
378,1,1,1,1,100,100,100,100
379,1,1,1,1,100,100,100,100
380,1,1,1,1,100,100,100,100
381,1,1,1,1,100,100,100,100
382,1,1,1,1,100,100,100,100
383,1,1,1,1,100,100,100,100
384,1,1,1,1,100,100,100,100
385,1,1,1,1,100,100,100,100
386,1,1,1,1,100,100,100,100
387,1,1,1,1,100,100,100,100
388,1,1,1,1,100,100,100,100
389,1,1,1,1,100,100,100,100
390,1,1,1,1,100,100,100,100
391,1,1,1,1,100,100,100,100
392,1,1,1,1,100,100,100,100
393,1,1,1,1,100,100,100,100
394,1,1,1,1,100,100,100,100
395,1,1,1,1,100,100,100,100
396,1,1,1,1,100,100,100,100
397,1,1,1,1,100,100,100,100
398,1,1,1,1,100,100,100,100
399,1,1,1,1,100,100,100,100
400,1,1,1,1,100,100,100,100
401,1,1,1,1,100,100,100,100
402,1,1,1,1,100,100,100,100
403,1,1,1,1,100,100,100,100
404,1,1,1,1,100,100,100,100
405,1,1,1,1,100,100,100,100
406,1,1,1,1,100,100,100,100
407,1,1,1,1,100,100,100,100
408,1,1,1,1,100,100,100,100
409,1,1,1,1,100,100,100,100
410,1,1,1,1,100,100,100,100
411,1,1,1,1,100,100,100,100
412,1,1,1,1,100,100,100,100
413,1,1,1,1,100,100,100,100
414,1,1,1,1,100,100,100,100
415,1,1,1,1,100,100,100,100
416,1,1,1,1,100,100,100,100
417,1,1,1,1,100,100,100,100
418,1,1,1,1,100,100,100,100
419,1,1,1,1,100,100,100,100
420,1,1,1,1,100,100,100,100
421,1,1,1,1,100,100,100,100
422,1,1,1,1,100,100,100,100
423,1,1,1,1,100,100,100,100
424,1,1,1,1,100,100,100,100
425,1,1,1,1,100,100,100,100
426,1,1,1,1,100,100,100,100
427,1,1,1,1,100,100,100,100
428,1,1,1,1,100,100,100,100
429,1,1,1,1,100,100,100,100
430,1,1,1,1,100,100,100,100
431,1,1,1,1,100,100,100,100
432,1,1,1,1,100,100,100,100
433,1,1,1,1,100,100,100,100
434,1,1,1,1,100,100,100,100
435,1,1,1,1,100,100,100,100
436,1,1,1,1,100,100,100,100
437,1,1,1,1,100,100,100,100
438,1,1,1,1,100,100,100,100
439,1,1,1,1,100,100,100,100
440,1,1,1,1,100,100,100,100
441,1,1,1,1,100,100,100,100
442,1,1,1,1,100,100,100,100
443,1,1,1,1,100,100,100,100
444,1,1,1,1,100,100,100,100
445,1,1,1,1,100,100,100,100
446,1,1,1,1,100,100,100,100
447,1,1,1,1,100,100,100,100
448,1,1,1,1,100,100,100,100
449,1,1,1,1,100,100,100,100
450,1,1,1,1,100,100,100,100
451,1,1,1,1,100,100,100,100
452,1,1,1,1,100,100,100,100
453,1,1,1,1,100,100,100,100
454,1,1,1,1,100,100,100,100
455,1,1,1,1,100,100,100,100
456,1,1,1,1,100,100,100,100
457,1,1,1,1,100,100,100,100
458,1,1,1,1,100,100,100,100
459,1,1,1,1,100,100,100,100
460,1,1,1,1,100,100,100,100
461,1,1,1,1,100,100,100,100
462,1,1,1,1,100,100,100,100
463,1,1,1,1,100,100,100,100
464,1,1,1,1,100,100,100,100
465,1,1,1,1,100,100,100,100
466,1,1,1,1,100,100,100,100
467,1,1,1,1,100,100,100,100
468,1,1,1,1,100,100,100,100
469,1,1,1,1,100,100,100,100
470,1,1,1,1,100,100,100,100
471,1,1,1,1,100,100,100,100
472,1,1,1,1,100,100,100,100
473,1,1,1,1,100,100,100,100
474,1,1,1,1,100,100,100,100
475,1,1,1,1,100,100,100,100
476,1,1,1,1,100,100,100,100
477,1,1,1,1,100,100,100,100
478,1,1,1,1,100,100,100,100
479,1,1,1,1,100,100,100,100
480,1,1,1,1,100,100,100,100
481,1,1,1,1,100,100,100,100
482,1,1,1,1,100,100,100,100
483,1,1,1,1,100,100,100,100
484,1,1,1,1,100,100,100,100
485,1,1,1,1,100,100,100,100
486,1,1,1,1,100,100,100,100
487,1,1,1,1,100,100,100,100
488,1,1,1,1,100,100,100,100
489,1,1,1,1,100,100,100,100
490,1,1,1,1,100,100,100,100
491,1,1,1,1,100,100,100,100
492,1,1,1,1,100,100,100,100
493,1,1,1,1,100,100,100,100
494,1,1,1,1,100,100,100,100
495,1,1,1,1,100,100,100,100
496,1,1,1,1,100,100,100,100
497,1,1,1,1,100,100,100,100
498,1,1,1,1,100,100,100,100
499,1,1,1,1,100,100,100,100
500,1,1,1,1,100,100,100,100
501,1,1,1,1,100,100,100,100
502,1,1,1,1,100,100,100,100
503,1,1,1,1,100,100,100,100
504,1,1,1,1,100,100,100,100
505,1,1,1,1,100,100,100,100
506,1,1,1,1,100,100,100,100
507,1,1,1,1,100,100,100,100
508,1,1,1,1,100,100,100,100
509,1,1,1,1,100,100,100,100
510,1,1,1,1,100,100,100,100
511,1,1,1,1,100,100,100,100
512,1,1,1,1,100,100,100,100
513,1,1,1,1,100,100,100,100
514,1,1,1,1,100,100,100,100
515,1,1,1,1,100,100,100,100
516,1,1,1,1,100,100,100,100
517,1,1,1,1,100,100,100,100
518,1,1,1,1,100,100,100,100
519,1,1,1,1,100,100,100,100
520,1,1,1,1,100,100,100,100
521,1,1,1,1,100,100,100,100
522,1,1,1,1,100,100,100,100
523,1,1,1,1,100,100,100,100
524,1,1,1,1,100,100,100,100
525,1,1,1,1,100,100,100,100
526,1,1,1,1,100,100,100,100
527,1,1,1,1,100,100,100,100
528,1,1,1,1,100,100,100,100
529,1,1,1,1,100,100,100,100
530,1,1,1,1,100,100,100,100
531,1,1,1,1,100,100,100,100
532,1,1,1,1,100,100,100,100
533,1,1,1,1,100,100,100,100
534,1,1,1,1,100,100,100,100
535,1,1,1,1,100,100,100,100
536,1,1,1,1,100,100,100,100
537,1,1,1,1,100,100,100,100
538,1,1,1,1,100,100,100,100
539,1,1,1,1,100,100,100,100
540,1,1,1,1,100,100,100,100
541,1,1,1,1,100,100,100,100
542,1,1,1,1,100,100,100,100
543,1,1,1,1,100,100,100,100
544,1,1,1,1,100,100,100,100
545,1,1,1,1,100,100,100,100
546,1,1,1,1,100,100,100,100
547,1,1,1,1,100,100,100,100
548,1,1,1,1,100,100,100,100
549,1,1,1,1,100,100,100,100
550,1,1,1,1,100,100,100,100
551,1,1,1,1,100,100,100,100
552,1,1,1,1,100,100,100,100
553,1,1,1,1,100,100,100,100
554,1,1,1,1,100,100,100,100
555,1,1,1,1,100,100,100,100
556,1,1,1,1,100,100,100,100
557,1,1,1,1,100,100,100,100
558,1,1,1,1,100,100,100,100
559,1,1,1,1,100,100,100,100
560,1,1,1,1,100,100,100,100
561,1,1,1,1,100,100,100,100
562,1,1,1,1,100,100,100,100
563,1,1,1,1,100,100,100,100
564,1,1,1,1,100,100,100,100
565,1,1,1,1,100,100,100,100
566,1,1,1,1,100,100,100,100
567,1,1,1,1,100,100,100,100
568,1,1,1,1,100,100,100,100
569,1,1,1,1,100,100,100,100
570,1,1,1,1,100,100,100,100
571,1,1,1,1,100,100,100,100
572,1,1,1,1,100,100,100,100
573,1,1,1,1,100,100,100,100
574,1,1,1,1,100,100,100,100
575,1,1,1,1,100,100,100,100
576,1,1,1,1,100,100,100,100
577,1,1,1,1,100,100,100,100
578,1,1,1,1,100,100,100,100
579,1,1,1,1,100,100,100,100
580,1,1,1,1,100,100,100,100
581,1,1,1,1,100,100,100,100
582,1,1,1,1,100,100,100,100
583,1,1,1,1,100,100,100,100
584,1,1,1,1,100,100,100,100
585,1,1,1,1,100,100,100,100
586,1,1,1,1,100,100,100,100
587,1,1,1,1,100,100,100,100
588,1,1,1,1,100,100,100,100
589,1,1,1,1,100,100,100,100
590,1,1,1,1,100,100,100,100
591,1,1,1,1,100,100,100,100
592,1,1,1,1,100,100,100,100
593,1,1,1,1,100,100,100,100
594,1,1,1,1,100,100,100,100
595,1,1,1,1,100,100,100,100
596,1,1,1,1,100,100,100,100
597,1,1,1,1,100,100,100,100
598,1,1,1,1,100,100,100,100
599,1,1,1,1,100,100,100,100
600,1,1,1,1,100,100,100,100
601,1,1,1,1,100,100,100,100
602,1,1,1,1,100,100,100,100
603,1,1,1,1,100,100,100,100
604,1,1,1,1,100,100,100,100
605,1,1,1,1,100,100,100,100
606,1,1,1,1,100,100,100,100
607,1,1,1,1,100,100,100,100
608,1,1,1,1,100,100,100,100
609,1,1,1,1,100,100,100,100
610,1,1,1,1,100,100,100,100
611,1,1,1,1,100,100,100,100
612,1,1,1,1,100,100,100,100
613,1,1,1,1,100,100,100,100
614,1,1,1,1,100,100,100,100
615,1,1,1,1,100,100,100,100
616,1,1,1,1,100,100,100,100
617,1,1,1,1,100,100,100,100
618,1,1,1,1,100,100,100,100
619,1,1,1,1,100,100,100,100
620,1,1,1,1,100,100,100,100
621,1,1,1,1,100,100,100,100
622,1,1,1,1,100,100,100,100
623,1,1,1,1,100,100,100,100
624,1,1,1,1,100,100,100,100
625,1,1,1,1,100,100,100,100
626,1,1,1,1,100,100,100,100
627,1,1,1,1,100,100,100,100
628,1,1,1,1,100,100,100,100
629,1,1,1,1,100,100,100,100
630,1,1,1,1,100,100,100,100
631,1,1,1,1,100,100,100,100
632,1,1,1,1,100,100,100,100
633,1,1,1,1,100,100,100,100
634,1,1,1,1,100,100,100,100
635,1,1,1,1,100,100,100,100
636,1,1,1,1,100,100,100,100
637,1,1,1,1,100,100,100,100
638,1,1,1,1,100,100,100,100
639,1,1,1,1,100,100,100,100
640,1,1,1,1,100,100,100,100
641,1,1,1,1,100,100,100,100
642,1,1,1,1,100,100,100,100
643,1,1,1,1,100,100,100,100
644,1,1,1,1,100,100,100,100
645,1,1,1,1,100,100,100,100
646,1,1,1,1,100,100,100,100
647,1,1,1,1,100,100,100,100
648,1,1,1,1,100,100,100,100
649,1,1,1,1,100,100,100,100
650,1,1,1,1,100,100,100,100
651,1,1,1,1,100,100,100,100
652,1,1,1,1,100,100,100,100
653,1,1,1,1,100,100,100,100
654,1,1,1,1,100,100,100,100
655,1,1,1,1,100,100,100,100
656,1,1,1,1,100,100,100,100
657,1,1,1,1,100,100,100,100
658,1,1,1,1,100,100,100,100
659,1,1,1,1,100,100,100,100
660,1,1,1,1,100,100,100,100
661,1,1,1,1,100,100,100,100
662,1,1,1,1,100,100,100,100
663,1,1,1,1,100,100,100,100
664,1,1,1,1,100,100,100,100
665,1,1,1,1,100,100,100,100
666,1,1,1,1,100,100,100,100
667,1,1,1,1,100,100,100,100
668,1,1,1,1,100,100,100,100
669,1,1,1,1,100,100,100,100
670,1,1,1,1,100,100,100,100
671,1,1,1,1,100,100,100,100
672,1,1,1,1,100,100,100,100
673,1,1,1,1,100,100,100,100
674,1,1,1,1,100,100,100,100
675,1,1,1,1,100,100,100,100
676,1,1,1,1,100,100,100,100
677,1,1,1,1,100,100,100,100
678,1,1,1,1,100,100,100,100
679,1,1,1,1,100,100,100,100
680,1,1,1,1,100,100,100,100
681,1,1,1,1,100,100,100,100
682,1,1,1,1,100,100,100,100
683,1,1,1,1,100,100,100,100
684,1,1,1,1,100,100,100,100
685,1,1,1,1,100,100,100,100
686,1,1,1,1,100,100,100,100
687,1,1,1,1,100,100,100,100
688,1,1,1,1,100,100,100,100
689,1,1,1,1,100,100,100,100
690,1,1,1,1,100,100,100,100
691,1,1,1,1,100,100,100,100
692,1,1,1,1,100,100,100,100
693,1,1,1,1,100,100,100,100
694,1,1,1,1,100,100,100,100
695,1,1,1,1,100,100,100,100
696,1,1,1,1,100,100,100,100
697,1,1,1,1,100,100,100,100
698,1,1,1,1,100,100,100,100
699,1,1,1,1,100,100,100,100
700,1,1,1,1,100,100,100,100
701,1,1,1,1,100,100,100,100
702,1,1,1,1,100,100,100,100
703,1,1,1,1,100,100,100,100
704,1,1,1,1,100,100,100,100
705,1,1,1,1,100,100,100,100
706,1,1,1,1,100,100,100,100
707,1,1,1,1,100,100,100,100
708,1,1,1,1,100,100,100,100
709,1,1,1,1,100,100,100,100
710,1,1,1,1,100,100,100,100
711,1,1,1,1,100,100,100,100
712,1,1,1,1,100,100,100,100
713,1,1,1,1,100,100,100,100
714,1,1,1,1,100,100,100,100
715,1,1,1,1,100,100,100,100
716,1,1,1,1,100,100,100,100
717,1,1,1,1,100,100,100,100
718,1,1,1,1,100,100,100,100
719,1,1,1,1,100,100,100,100
720,1,1,1,1,100,100,100,100
